,mean,sd,hdi_5%,hdi_95%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"y_hat_probs[8216, 1]",0.139,0.016,0.113,0.167,0.0,0.0,9611.0,6847.0,1.0
"y_hat_probs[8216, 2]",0.053,0.009,0.039,0.067,0.0,0.0,9843.0,7332.0,1.0
"y_hat_probs[8216, 3]",0.029,0.006,0.02,0.038,0.0,0.0,9709.0,7361.0,1.0
"y_hat_probs[8217, 0]",0.819,0.025,0.78,0.86,0.0,0.0,9444.0,7547.0,1.0
"y_hat_probs[8217, 1]",0.116,0.015,0.091,0.141,0.0,0.0,9588.0,7317.0,1.0
"y_hat_probs[8217, 2]",0.043,0.008,0.03,0.054,0.0,0.0,10154.0,7208.0,1.0
"y_hat_probs[8217, 3]",0.023,0.005,0.015,0.03,0.0,0.0,9803.0,7591.0,1.0
"y_hat_probs[8218, 0]",0.824,0.023,0.787,0.862,0.0,0.0,9238.0,7050.0,1.0
"y_hat_probs[8218, 1]",0.113,0.015,0.088,0.135,0.0,0.0,9493.0,7145.0,1.0
"y_hat_probs[8218, 2]",0.041,0.007,0.029,0.052,0.0,0.0,9907.0,7260.0,1.0
"y_hat_probs[8218, 3]",0.022,0.004,0.015,0.029,0.0,0.0,9649.0,7294.0,1.0
"y_hat_probs[8219, 0]",0.593,0.04,0.522,0.654,0.0,0.0,9887.0,7206.0,1.0
"y_hat_probs[8219, 1]",0.229,0.02,0.196,0.262,0.0,0.0,10368.0,6956.0,1.0
"y_hat_probs[8219, 2]",0.111,0.016,0.083,0.137,0.0,0.0,10356.0,6720.0,1.0
"y_hat_probs[8219, 3]",0.068,0.013,0.048,0.089,0.0,0.0,10559.0,7151.0,1.0
"y_hat_probs[8220, 0]",0.617,0.036,0.56,0.677,0.0,0.0,9622.0,7393.0,1.0
"y_hat_probs[8220, 1]",0.219,0.019,0.188,0.251,0.0,0.0,10200.0,7019.0,1.0
"y_hat_probs[8220, 2]",0.103,0.015,0.079,0.127,0.0,0.0,10287.0,6437.0,1.0
"y_hat_probs[8220, 3]",0.062,0.011,0.043,0.08,0.0,0.0,10418.0,7216.0,1.0
"y_hat_probs[8221, 0]",0.865,0.022,0.831,0.903,0.0,0.0,9985.0,7241.0,1.0
"y_hat_probs[8221, 1]",0.088,0.014,0.065,0.111,0.0,0.0,10012.0,6806.0,1.0
"y_hat_probs[8221, 2]",0.031,0.006,0.02,0.04,0.0,0.0,10529.0,7410.0,1.0
"y_hat_probs[8221, 3]",0.016,0.004,0.01,0.022,0.0,0.0,10186.0,6981.0,1.0
"y_hat_probs[8222, 0]",0.709,0.039,0.644,0.773,0.0,0.0,9570.0,7429.0,1.0
"y_hat_probs[8222, 1]",0.176,0.022,0.139,0.211,0.0,0.0,9875.0,6908.0,1.0
"y_hat_probs[8222, 2]",0.073,0.013,0.052,0.095,0.0,0.0,10035.0,6960.0,1.0
"y_hat_probs[8222, 3]",0.042,0.009,0.026,0.055,0.0,0.0,9967.0,6829.0,1.0
"y_hat_probs[8223, 0]",0.672,0.031,0.62,0.723,0.0,0.0,9562.0,7673.0,1.0
"y_hat_probs[8223, 1]",0.195,0.018,0.166,0.224,0.0,0.0,9927.0,7273.0,1.0
"y_hat_probs[8223, 2]",0.085,0.012,0.066,0.106,0.0,0.0,10624.0,7385.0,1.0
"y_hat_probs[8223, 3]",0.049,0.009,0.035,0.063,0.0,0.0,10095.0,7334.0,1.0
"y_hat_probs[8224, 0]",0.845,0.023,0.809,0.882,0.0,0.0,9454.0,7388.0,1.0
"y_hat_probs[8224, 1]",0.101,0.014,0.078,0.124,0.0,0.0,9643.0,7400.0,1.0
"y_hat_probs[8224, 2]",0.036,0.007,0.025,0.046,0.0,0.0,10083.0,7440.0,1.0
"y_hat_probs[8224, 3]",0.019,0.004,0.012,0.025,0.0,0.0,9760.0,7129.0,1.0
"y_hat_probs[8225, 0]",0.863,0.022,0.825,0.897,0.0,0.0,9997.0,7033.0,1.0
"y_hat_probs[8225, 1]",0.089,0.014,0.066,0.112,0.0,0.0,10073.0,6625.0,1.0
"y_hat_probs[8225, 2]",0.031,0.006,0.021,0.041,0.0,0.0,10468.0,7230.0,1.0
"y_hat_probs[8225, 3]",0.016,0.004,0.01,0.022,0.0,0.0,10299.0,7147.0,1.0
"y_hat_probs[8226, 0]",0.747,0.032,0.696,0.801,0.0,0.0,9570.0,7252.0,1.0
"y_hat_probs[8226, 1]",0.156,0.019,0.126,0.187,0.0,0.0,9830.0,7271.0,1.0
"y_hat_probs[8226, 2]",0.062,0.011,0.045,0.08,0.0,0.0,9990.0,6735.0,1.0
"y_hat_probs[8226, 3]",0.034,0.007,0.023,0.046,0.0,0.0,9852.0,6788.0,1.0
"y_hat_probs[8227, 0]",0.844,0.022,0.808,0.88,0.0,0.0,9626.0,7331.0,1.0
"y_hat_probs[8227, 1]",0.101,0.014,0.078,0.124,0.0,0.0,9711.0,6868.0,1.0
"y_hat_probs[8227, 2]",0.036,0.007,0.025,0.047,0.0,0.0,10288.0,7436.0,1.0
"y_hat_probs[8227, 3]",0.019,0.004,0.012,0.025,0.0,0.0,9995.0,7412.0,1.0
"y_hat_probs[8228, 0]",0.766,0.029,0.718,0.813,0.0,0.0,9162.0,7471.0,1.0
"y_hat_probs[8228, 1]",0.146,0.018,0.116,0.173,0.0,0.0,9491.0,7282.0,1.0
"y_hat_probs[8228, 2]",0.057,0.009,0.042,0.072,0.0,0.0,9908.0,7040.0,1.0
"y_hat_probs[8228, 3]",0.031,0.006,0.021,0.041,0.0,0.0,9804.0,7388.0,1.0
"y_hat_probs[8229, 0]",0.764,0.037,0.703,0.824,0.0,0.0,9452.0,7418.0,1.0
"y_hat_probs[8229, 1]",0.147,0.022,0.112,0.183,0.0,0.0,9571.0,7004.0,1.0
"y_hat_probs[8229, 2]",0.057,0.012,0.038,0.076,0.0,0.0,9927.0,7349.0,1.0
"y_hat_probs[8229, 3]",0.032,0.008,0.019,0.043,0.0,0.0,9822.0,7477.0,1.0
"y_hat_probs[8230, 0]",0.816,0.024,0.778,0.855,0.0,0.0,9174.0,7147.0,1.0
"y_hat_probs[8230, 1]",0.118,0.015,0.092,0.141,0.0,0.0,9455.0,7301.0,1.0
"y_hat_probs[8230, 2]",0.043,0.007,0.031,0.055,0.0,0.0,9849.0,7025.0,1.0
"y_hat_probs[8230, 3]",0.023,0.005,0.016,0.031,0.0,0.0,9622.0,7548.0,1.0
"y_hat_probs[8231, 0]",0.733,0.037,0.676,0.796,0.0,0.0,7285.0,6718.0,1.0
"y_hat_probs[8231, 1]",0.164,0.021,0.131,0.2,0.0,0.0,7658.0,6743.0,1.0
"y_hat_probs[8231, 2]",0.066,0.012,0.046,0.086,0.0,0.0,8182.0,6532.0,1.0
"y_hat_probs[8231, 3]",0.037,0.008,0.023,0.049,0.0,0.0,7851.0,7045.0,1.0
"y_hat_probs[8232, 0]",0.739,0.031,0.686,0.787,0.0,0.0,9514.0,6617.0,1.0
"y_hat_probs[8232, 1]",0.161,0.018,0.13,0.19,0.0,0.0,9980.0,6924.0,1.0
"y_hat_probs[8232, 2]",0.064,0.011,0.047,0.082,0.0,0.0,10682.0,6996.0,1.0
"y_hat_probs[8232, 3]",0.036,0.007,0.024,0.047,0.0,0.0,10056.0,6543.0,1.0
"y_hat_probs[8233, 0]",0.793,0.025,0.75,0.834,0.0,0.0,9120.0,7160.0,1.0
"y_hat_probs[8233, 1]",0.131,0.016,0.104,0.156,0.0,0.0,9480.0,7157.0,1.0
"y_hat_probs[8233, 2]",0.049,0.008,0.037,0.063,0.0,0.0,9795.0,7161.0,1.0
"y_hat_probs[8233, 3]",0.027,0.005,0.019,0.035,0.0,0.0,9669.0,7585.0,1.0
"y_hat_probs[8234, 0]",0.853,0.022,0.816,0.889,0.0,0.0,9838.0,6836.0,1.0
"y_hat_probs[8234, 1]",0.096,0.014,0.073,0.119,0.0,0.0,9946.0,6935.0,1.0
"y_hat_probs[8234, 2]",0.034,0.006,0.023,0.044,0.0,0.0,10338.0,7096.0,1.0
"y_hat_probs[8234, 3]",0.018,0.004,0.011,0.024,0.0,0.0,10206.0,7114.0,1.0
"y_hat_probs[8235, 0]",0.772,0.029,0.725,0.819,0.0,0.0,9565.0,7347.0,1.0
"y_hat_probs[8235, 1]",0.143,0.018,0.114,0.171,0.0,0.0,9888.0,7207.0,1.0
"y_hat_probs[8235, 2]",0.055,0.009,0.039,0.07,0.0,0.0,10084.0,7455.0,1.0
"y_hat_probs[8235, 3]",0.03,0.006,0.02,0.04,0.0,0.0,9499.0,7162.0,1.0
"y_hat_probs[8236, 0]",0.77,0.037,0.709,0.829,0.0,0.0,9351.0,7746.0,1.0
"y_hat_probs[8236, 1]",0.144,0.021,0.107,0.177,0.0,0.0,9555.0,7008.0,1.0
"y_hat_probs[8236, 2]",0.056,0.012,0.036,0.073,0.0,0.0,9661.0,7420.0,1.0
"y_hat_probs[8236, 3]",0.031,0.007,0.02,0.043,0.0,0.0,9773.0,7252.0,1.0
"y_hat_probs[8237, 0]",0.811,0.053,0.729,0.902,0.001,0.0,9219.0,5450.0,1.0
"y_hat_probs[8237, 1]",0.12,0.031,0.067,0.17,0.0,0.0,9517.0,5572.0,1.0
"y_hat_probs[8237, 2]",0.045,0.015,0.02,0.067,0.0,0.0,8965.0,5596.0,1.0
"y_hat_probs[8237, 3]",0.024,0.009,0.01,0.038,0.0,0.0,9250.0,5863.0,1.0
"y_hat_probs[8238, 0]",0.728,0.029,0.68,0.778,0.0,0.0,9614.0,7671.0,1.0
"y_hat_probs[8238, 1]",0.167,0.017,0.139,0.196,0.0,0.0,10035.0,6983.0,1.0
"y_hat_probs[8238, 2]",0.068,0.01,0.051,0.085,0.0,0.0,10409.0,7376.0,1.0
"y_hat_probs[8238, 3]",0.038,0.007,0.026,0.049,0.0,0.0,10251.0,7264.0,1.0
"y_hat_probs[8239, 0]",0.815,0.024,0.777,0.853,0.0,0.0,9256.0,7749.0,1.0
"y_hat_probs[8239, 1]",0.118,0.015,0.094,0.143,0.0,0.0,9448.0,7228.0,1.0
"y_hat_probs[8239, 2]",0.043,0.007,0.032,0.056,0.0,0.0,10017.0,7339.0,1.0
"y_hat_probs[8239, 3]",0.023,0.005,0.016,0.031,0.0,0.0,9813.0,7276.0,1.0
"y_hat_probs[8240, 0]",0.569,0.045,0.492,0.641,0.0,0.0,10126.0,6954.0,1.0
"y_hat_probs[8240, 1]",0.237,0.021,0.204,0.274,0.0,0.0,10471.0,6536.0,1.0
"y_hat_probs[8240, 2]",0.119,0.019,0.09,0.151,0.0,0.0,10421.0,6346.0,1.0
"y_hat_probs[8240, 3]",0.074,0.015,0.049,0.098,0.0,0.0,10711.0,7054.0,1.0
"y_hat_probs[8241, 0]",0.844,0.022,0.808,0.88,0.0,0.0,9626.0,7331.0,1.0
"y_hat_probs[8241, 1]",0.101,0.014,0.078,0.124,0.0,0.0,9711.0,6868.0,1.0
"y_hat_probs[8241, 2]",0.036,0.007,0.025,0.047,0.0,0.0,10288.0,7436.0,1.0
"y_hat_probs[8241, 3]",0.019,0.004,0.012,0.025,0.0,0.0,9995.0,7412.0,1.0
"y_hat_probs[8242, 0]",0.692,0.058,0.602,0.793,0.001,0.0,9371.0,6792.0,1.0
"y_hat_probs[8242, 1]",0.184,0.03,0.134,0.232,0.0,0.0,9531.0,6753.0,1.0
"y_hat_probs[8242, 2]",0.079,0.019,0.048,0.11,0.0,0.0,9894.0,6564.0,1.0
"y_hat_probs[8242, 3]",0.045,0.013,0.024,0.065,0.0,0.0,9347.0,6268.0,1.0
"y_hat_probs[8243, 0]",0.65,0.031,0.601,0.705,0.0,0.0,9399.0,7576.0,1.0
"y_hat_probs[8243, 1]",0.205,0.018,0.175,0.234,0.0,0.0,9927.0,6781.0,1.0
"y_hat_probs[8243, 2]",0.092,0.013,0.071,0.113,0.0,0.0,10438.0,7184.0,1.0
"y_hat_probs[8243, 3]",0.054,0.009,0.038,0.069,0.0,0.0,10054.0,6976.0,1.0
"y_hat_probs[8244, 0]",0.679,0.029,0.632,0.726,0.0,0.0,9286.0,7431.0,1.0
"y_hat_probs[8244, 1]",0.191,0.017,0.163,0.219,0.0,0.0,9879.0,7369.0,1.0
"y_hat_probs[8244, 2]",0.082,0.011,0.064,0.101,0.0,0.0,10053.0,6858.0,1.0
"y_hat_probs[8244, 3]",0.047,0.008,0.034,0.06,0.0,0.0,10170.0,7516.0,1.0
"y_hat_probs[8245, 0]",0.745,0.033,0.691,0.8,0.0,0.0,9710.0,7333.0,1.0
"y_hat_probs[8245, 1]",0.157,0.02,0.125,0.189,0.0,0.0,10052.0,7173.0,1.0
"y_hat_probs[8245, 2]",0.063,0.011,0.044,0.08,0.0,0.0,10164.0,7455.0,1.0
"y_hat_probs[8245, 3]",0.035,0.007,0.023,0.046,0.0,0.0,9611.0,7118.0,1.0
"y_hat_probs[8246, 0]",0.644,0.032,0.592,0.695,0.0,0.0,9372.0,7285.0,1.0
"y_hat_probs[8246, 1]",0.208,0.018,0.176,0.235,0.0,0.0,10032.0,7405.0,1.0
"y_hat_probs[8246, 2]",0.094,0.013,0.073,0.114,0.0,0.0,9972.0,6214.0,1.0
"y_hat_probs[8246, 3]",0.055,0.01,0.039,0.07,0.0,0.0,10270.0,7106.0,1.0
"y_hat_probs[8247, 0]",0.588,0.041,0.517,0.652,0.0,0.0,9936.0,7306.0,1.0
"y_hat_probs[8247, 1]",0.231,0.021,0.195,0.263,0.0,0.0,10397.0,6900.0,1.0
"y_hat_probs[8247, 2]",0.112,0.017,0.083,0.138,0.0,0.0,10370.0,6749.0,1.0
"y_hat_probs[8247, 3]",0.069,0.013,0.048,0.091,0.0,0.0,10588.0,7085.0,1.0
"y_hat_probs[8248, 0]",0.752,0.03,0.704,0.804,0.0,0.0,9368.0,7434.0,1.0
"y_hat_probs[8248, 1]",0.154,0.018,0.123,0.183,0.0,0.0,9751.0,7147.0,1.0
"y_hat_probs[8248, 2]",0.061,0.01,0.045,0.078,0.0,0.0,9883.0,7344.0,1.0
"y_hat_probs[8248, 3]",0.034,0.007,0.023,0.044,0.0,0.0,9667.0,7523.0,1.0
"y_hat_probs[8249, 0]",0.812,0.023,0.773,0.849,0.0,0.0,9343.0,7478.0,1.0
"y_hat_probs[8249, 1]",0.12,0.015,0.095,0.144,0.0,0.0,9599.0,7086.0,1.0
"y_hat_probs[8249, 2]",0.044,0.007,0.032,0.056,0.0,0.0,9966.0,7310.0,1.0
"y_hat_probs[8249, 3]",0.024,0.005,0.016,0.031,0.0,0.0,9961.0,7738.0,1.0
"y_hat_probs[8250, 0]",0.661,0.031,0.612,0.715,0.0,0.0,9436.0,6984.0,1.0
"y_hat_probs[8250, 1]",0.2,0.018,0.17,0.23,0.0,0.0,10092.0,7311.0,1.0
"y_hat_probs[8250, 2]",0.088,0.012,0.068,0.108,0.0,0.0,10140.0,6958.0,1.0
"y_hat_probs[8250, 3]",0.051,0.009,0.037,0.066,0.0,0.0,9983.0,7772.0,1.0
"y_hat_probs[8251, 0]",0.867,0.051,0.791,0.95,0.001,0.0,8605.0,5652.0,1.0
"y_hat_probs[8251, 1]",0.086,0.031,0.036,0.135,0.0,0.0,8760.0,5547.0,1.0
"y_hat_probs[8251, 2]",0.031,0.013,0.01,0.05,0.0,0.0,8430.0,5937.0,1.0
"y_hat_probs[8251, 3]",0.016,0.007,0.005,0.028,0.0,0.0,8798.0,5900.0,1.0
"y_hat_probs[8252, 0]",0.717,0.037,0.658,0.778,0.0,0.0,9625.0,7574.0,1.0
"y_hat_probs[8252, 1]",0.172,0.021,0.137,0.206,0.0,0.0,9997.0,6967.0,1.0
"y_hat_probs[8252, 2]",0.071,0.012,0.05,0.09,0.0,0.0,9995.0,7504.0,1.0
"y_hat_probs[8252, 3]",0.04,0.008,0.027,0.054,0.0,0.0,9947.0,7163.0,1.0
"y_hat_probs[8253, 0]",0.67,0.029,0.621,0.717,0.0,0.0,9271.0,7289.0,1.0
"y_hat_probs[8253, 1]",0.195,0.017,0.166,0.223,0.0,0.0,9906.0,7478.0,1.0
"y_hat_probs[8253, 2]",0.085,0.012,0.066,0.104,0.0,0.0,9970.0,6813.0,1.0
"y_hat_probs[8253, 3]",0.049,0.008,0.035,0.063,0.0,0.0,10186.0,7313.0,1.0
"y_hat_probs[8254, 0]",0.768,0.033,0.715,0.824,0.0,0.0,10071.0,7200.0,1.0
"y_hat_probs[8254, 1]",0.145,0.019,0.114,0.178,0.0,0.0,10435.0,6838.0,1.0
"y_hat_probs[8254, 2]",0.056,0.011,0.039,0.073,0.0,0.0,10794.0,6875.0,1.0
"y_hat_probs[8254, 3]",0.031,0.007,0.02,0.041,0.0,0.0,10430.0,6999.0,1.0
"y_hat_probs[8255, 0]",0.778,0.026,0.736,0.823,0.0,0.0,9246.0,6993.0,1.0
"y_hat_probs[8255, 1]",0.139,0.016,0.113,0.167,0.0,0.0,9611.0,6847.0,1.0
"y_hat_probs[8255, 2]",0.053,0.009,0.039,0.067,0.0,0.0,9843.0,7332.0,1.0
"y_hat_probs[8255, 3]",0.029,0.006,0.02,0.038,0.0,0.0,9709.0,7361.0,1.0
"y_hat_probs[8256, 0]",0.721,0.031,0.67,0.771,0.0,0.0,9200.0,7523.0,1.0
"y_hat_probs[8256, 1]",0.17,0.018,0.141,0.2,0.0,0.0,9596.0,7354.0,1.0
"y_hat_probs[8256, 2]",0.07,0.011,0.052,0.087,0.0,0.0,9682.0,6839.0,1.0
"y_hat_probs[8256, 3]",0.039,0.007,0.027,0.051,0.0,0.0,9683.0,6538.0,1.0
"y_hat_probs[8257, 0]",0.788,0.025,0.747,0.83,0.0,0.0,9233.0,7190.0,1.0
"y_hat_probs[8257, 1]",0.134,0.016,0.108,0.16,0.0,0.0,9581.0,6930.0,1.0
"y_hat_probs[8257, 2]",0.051,0.008,0.037,0.064,0.0,0.0,9861.0,7261.0,1.0
"y_hat_probs[8257, 3]",0.027,0.005,0.019,0.036,0.0,0.0,9814.0,7544.0,1.0
"y_hat_probs[8258, 0]",0.766,0.028,0.721,0.812,0.0,0.0,9000.0,7365.0,1.0
"y_hat_probs[8258, 1]",0.146,0.017,0.118,0.174,0.0,0.0,9312.0,6972.0,1.0
"y_hat_probs[8258, 2]",0.057,0.009,0.042,0.072,0.0,0.0,9806.0,7519.0,1.0
"y_hat_probs[8258, 3]",0.031,0.006,0.021,0.041,0.0,0.0,9579.0,7477.0,1.0
"y_hat_probs[8259, 0]",0.832,0.023,0.794,0.869,0.0,0.0,9893.0,7331.0,1.0
"y_hat_probs[8259, 1]",0.112,0.015,0.088,0.137,0.0,0.0,10095.0,7306.0,1.0
"y_hat_probs[8259, 2]",0.036,0.007,0.026,0.047,0.0,0.0,10027.0,7152.0,1.0
"y_hat_probs[8259, 3]",0.02,0.004,0.013,0.027,0.0,0.0,10456.0,7107.0,1.0
"y_hat_probs[8260, 0]",0.654,0.035,0.598,0.712,0.0,0.0,9413.0,6849.0,1.0
"y_hat_probs[8260, 1]",0.211,0.02,0.177,0.243,0.0,0.0,8740.0,6740.0,1.0
"y_hat_probs[8260, 2]",0.084,0.013,0.064,0.106,0.0,0.0,10453.0,7713.0,1.0
"y_hat_probs[8260, 3]",0.051,0.01,0.036,0.067,0.0,0.0,9349.0,7162.0,1.0
"y_hat_probs[8261, 0]",0.821,0.023,0.784,0.859,0.0,0.0,9799.0,7364.0,1.0
"y_hat_probs[8261, 1]",0.119,0.015,0.095,0.145,0.0,0.0,9941.0,7498.0,1.0
"y_hat_probs[8261, 2]",0.039,0.007,0.028,0.05,0.0,0.0,9957.0,7254.0,1.0
"y_hat_probs[8261, 3]",0.022,0.004,0.014,0.029,0.0,0.0,10419.0,7100.0,1.0
"y_hat_probs[8262, 0]",0.686,0.031,0.637,0.738,0.0,0.0,8602.0,7291.0,1.0
"y_hat_probs[8262, 1]",0.195,0.019,0.165,0.225,0.0,0.0,8290.0,6771.0,1.0
"y_hat_probs[8262, 2]",0.075,0.011,0.056,0.092,0.0,0.0,10085.0,7295.0,1.0
"y_hat_probs[8262, 3]",0.045,0.008,0.031,0.057,0.0,0.0,8882.0,7095.0,1.0
"y_hat_probs[8263, 0]",0.809,0.027,0.765,0.854,0.0,0.0,10003.0,7250.0,1.0
"y_hat_probs[8263, 1]",0.125,0.017,0.097,0.154,0.0,0.0,9421.0,7105.0,1.0
"y_hat_probs[8263, 2]",0.042,0.008,0.029,0.054,0.0,0.0,10561.0,7254.0,1.0
"y_hat_probs[8263, 3]",0.023,0.005,0.016,0.032,0.0,0.0,10146.0,5587.0,1.0
"y_hat_probs[8264, 0]",0.835,0.026,0.793,0.877,0.0,0.0,9979.0,7176.0,1.0
"y_hat_probs[8264, 1]",0.11,0.016,0.081,0.135,0.0,0.0,10081.0,7262.0,1.0
"y_hat_probs[8264, 2]",0.036,0.007,0.024,0.047,0.0,0.0,10101.0,6975.0,1.0
"y_hat_probs[8264, 3]",0.02,0.004,0.012,0.026,0.0,0.0,10310.0,6790.0,1.0
"y_hat_probs[8265, 0]",0.783,0.027,0.738,0.825,0.0,0.0,9799.0,7545.0,1.0
"y_hat_probs[8265, 1]",0.141,0.017,0.113,0.168,0.0,0.0,9815.0,7653.0,1.0
"y_hat_probs[8265, 2]",0.048,0.008,0.035,0.061,0.0,0.0,9861.0,6978.0,1.0
"y_hat_probs[8265, 3]",0.027,0.005,0.019,0.037,0.0,0.0,10281.0,7122.0,1.0
"y_hat_probs[8266, 0]",0.561,0.046,0.485,0.637,0.0,0.0,9648.0,6544.0,1.0
"y_hat_probs[8266, 1]",0.25,0.022,0.213,0.287,0.0,0.0,9029.0,6031.0,1.0
"y_hat_probs[8266, 2]",0.115,0.019,0.085,0.145,0.0,0.0,10471.0,6968.0,1.0
"y_hat_probs[8266, 3]",0.074,0.015,0.05,0.098,0.0,0.0,9276.0,6847.0,1.0
"y_hat_probs[8267, 0]",0.809,0.024,0.771,0.849,0.0,0.0,9743.0,6896.0,1.0
"y_hat_probs[8267, 1]",0.126,0.015,0.101,0.151,0.0,0.0,9821.0,7308.0,1.0
"y_hat_probs[8267, 2]",0.042,0.007,0.03,0.053,0.0,0.0,9913.0,7480.0,1.0
"y_hat_probs[8267, 3]",0.024,0.005,0.016,0.032,0.0,0.0,10306.0,7164.0,1.0
"y_hat_probs[8268, 0]",0.796,0.025,0.756,0.838,0.0,0.0,9725.0,7100.0,1.0
"y_hat_probs[8268, 1]",0.133,0.016,0.107,0.159,0.0,0.0,9745.0,7768.0,1.0
"y_hat_probs[8268, 2]",0.045,0.008,0.032,0.057,0.0,0.0,9863.0,6884.0,1.0
"y_hat_probs[8268, 3]",0.025,0.005,0.018,0.034,0.0,0.0,10248.0,7302.0,1.0
"y_hat_probs[8269, 0]",0.802,0.028,0.754,0.845,0.0,0.0,10672.0,7063.0,1.0
"y_hat_probs[8269, 1]",0.13,0.018,0.101,0.158,0.0,0.0,10074.0,7449.0,1.0
"y_hat_probs[8269, 2]",0.044,0.008,0.03,0.056,0.0,0.0,10589.0,7233.0,1.0
"y_hat_probs[8269, 3]",0.025,0.005,0.016,0.033,0.0,0.0,10357.0,6904.0,1.0
"y_hat_probs[8270, 0]",0.886,0.025,0.847,0.927,0.0,0.0,10372.0,6564.0,1.0
"y_hat_probs[8270, 1]",0.077,0.016,0.051,0.104,0.0,0.0,10407.0,6224.0,1.0
"y_hat_probs[8270, 2]",0.024,0.006,0.014,0.033,0.0,0.0,10377.0,6759.0,1.0
"y_hat_probs[8270, 3]",0.013,0.004,0.007,0.018,0.0,0.0,10532.0,6586.0,1.0
"y_hat_probs[8271, 0]",0.797,0.028,0.753,0.844,0.0,0.0,10582.0,7384.0,1.0
"y_hat_probs[8271, 1]",0.133,0.018,0.103,0.161,0.0,0.0,9994.0,7449.0,1.0
"y_hat_probs[8271, 2]",0.045,0.008,0.031,0.057,0.0,0.0,10546.0,7150.0,1.0
"y_hat_probs[8271, 3]",0.025,0.005,0.017,0.034,0.0,0.0,10323.0,7142.0,1.0
"y_hat_probs[8272, 0]",0.526,0.051,0.44,0.609,0.001,0.0,9557.0,7100.0,1.0
"y_hat_probs[8272, 1]",0.262,0.023,0.225,0.298,0.0,0.0,9555.0,6779.0,1.0
"y_hat_probs[8272, 2]",0.127,0.021,0.09,0.159,0.0,0.0,10053.0,7426.0,1.0
"y_hat_probs[8272, 3]",0.085,0.019,0.056,0.115,0.0,0.0,9130.0,6910.0,1.0
"y_hat_probs[8273, 0]",0.851,0.027,0.808,0.896,0.0,0.0,10488.0,6618.0,1.0
"y_hat_probs[8273, 1]",0.1,0.018,0.072,0.129,0.0,0.0,10192.0,6961.0,1.0
"y_hat_probs[8273, 2]",0.032,0.007,0.02,0.043,0.0,0.0,11319.0,6936.0,1.0
"y_hat_probs[8273, 3]",0.018,0.004,0.011,0.025,0.0,0.0,10428.0,6423.0,1.0
"y_hat_probs[8274, 0]",0.764,0.03,0.715,0.815,0.0,0.0,9901.0,7385.0,1.0
"y_hat_probs[8274, 1]",0.152,0.019,0.122,0.183,0.0,0.0,9808.0,7523.0,1.0
"y_hat_probs[8274, 2]",0.053,0.009,0.039,0.069,0.0,0.0,9533.0,6795.0,1.0
"y_hat_probs[8274, 3]",0.031,0.006,0.021,0.041,0.0,0.0,10445.0,7340.0,1.0
"y_hat_probs[8275, 0]",0.678,0.04,0.611,0.742,0.0,0.0,9044.0,7719.0,1.0
"y_hat_probs[8275, 1]",0.198,0.022,0.161,0.233,0.0,0.0,8809.0,8081.0,1.0
"y_hat_probs[8275, 2]",0.077,0.013,0.055,0.099,0.0,0.0,9822.0,7650.0,1.0
"y_hat_probs[8275, 3]",0.046,0.01,0.03,0.062,0.0,0.0,9666.0,7220.0,1.0
"y_hat_probs[8276, 0]",0.835,0.024,0.797,0.874,0.0,0.0,10092.0,7249.0,1.0
"y_hat_probs[8276, 1]",0.11,0.015,0.085,0.135,0.0,0.0,10315.0,7722.0,1.0
"y_hat_probs[8276, 2]",0.036,0.007,0.025,0.046,0.0,0.0,10193.0,6725.0,1.0
"y_hat_probs[8276, 3]",0.02,0.004,0.013,0.026,0.0,0.0,10387.0,7226.0,1.0
"y_hat_probs[8277, 0]",0.833,0.027,0.787,0.876,0.0,0.0,10269.0,7165.0,1.0
"y_hat_probs[8277, 1]",0.111,0.017,0.082,0.139,0.0,0.0,9903.0,7133.0,1.0
"y_hat_probs[8277, 2]",0.036,0.007,0.024,0.047,0.0,0.0,10798.0,7165.0,1.0
"y_hat_probs[8277, 3]",0.02,0.005,0.013,0.028,0.0,0.0,10310.0,6497.0,1.0
"y_hat_probs[8278, 0]",0.842,0.023,0.806,0.881,0.0,0.0,10005.0,7622.0,1.0
"y_hat_probs[8278, 1]",0.105,0.015,0.081,0.13,0.0,0.0,10097.0,7317.0,1.0
"y_hat_probs[8278, 2]",0.034,0.006,0.024,0.044,0.0,0.0,10107.0,7152.0,1.0
"y_hat_probs[8278, 3]",0.019,0.004,0.012,0.025,0.0,0.0,10477.0,7122.0,1.0
"y_hat_probs[8279, 0]",0.85,0.028,0.806,0.895,0.0,0.0,11136.0,7196.0,1.0
"y_hat_probs[8279, 1]",0.101,0.018,0.072,0.13,0.0,0.0,10685.0,6844.0,1.0
"y_hat_probs[8279, 2]",0.032,0.007,0.021,0.043,0.0,0.0,11094.0,6910.0,1.0
"y_hat_probs[8279, 3]",0.018,0.004,0.011,0.025,0.0,0.0,10745.0,6343.0,1.0
"y_hat_probs[8280, 0]",0.64,0.055,0.552,0.731,0.001,0.0,10378.0,6411.0,1.0
"y_hat_probs[8280, 1]",0.216,0.028,0.171,0.261,0.0,0.0,10223.0,6608.0,1.0
"y_hat_probs[8280, 2]",0.089,0.019,0.059,0.119,0.0,0.0,10438.0,6232.0,1.0
